"rfmo","lon","lat","year","effort_t_hooks","catch_tot_mt","catch_tot_n","catch_bet_mt","catch_bet_n","catch_alb_mt","catch_alb_n","catch_yft_mt","catch_yft_n"
"wcpfc",177.5,-42.5,1984,2020.3,31.692,2134,1.172,31,30.52,2103,0,0
"wcpfc",177.5,-42.5,2002,1379.688,545.03,56683,6.203,143,538.494,56531,0.333,9
"wcpfc",177.5,-42.5,2003,2471.509,828.054,90005,10.164,195,816.36,89773,1.53,37
"wcpfc",177.5,-42.5,2004,1386.002,267.673,31074,4.115,110,263.365,30958,0.193,6
"iccat",-59.5,-39.5,1977,0,207,0,84,0,80,0,43,0
"iccat",-54.5,-39.5,1970,44212,0,2857,0,411,0,2446,0,0
"iccat",-54.5,-39.5,1978,6825,0,23,0,0,0,23,0,0
"iccat",-54.5,-39.5,1980,69110,0,192,0,0,0,192,0,0
"iccat",-54.5,-39.5,1981,943125,0,750,0,502,0,248,0,0
"iccat",-54.5,-39.5,1982,594703,0,504,0,33,0,471,0,0
"iccat",-54.5,-39.5,1985,39285,0,24,0,0,0,24,0,0
"iccat",-54.5,-39.5,1986,457264,0,271,0,18,0,253,0,0
"iccat",-54.5,-39.5,1993,65570,0,49,0,44,0,5,0,0
"iccat",-54.5,-39.5,2011,12370,0.6328,0,0.6328,0,0,0,0,0
"iccat",-54.5,-39.5,2013,5193,0.059,19,0,0,0,19,0.059,0
"iccat",-54.5,-39.5,2014,0,0.478,0,0,0,0,0,0.478,0
"iccat",-54.5,-39.5,2024,60829,0,22,0,1,0,17,0,4
"iccat",-49.5,-39.5,1965,26640,0,1576,0,1349,0,224,0,3
"iccat",-49.5,-39.5,1969,26922,0,464,0,5,0,459,0,0
"iccat",-49.5,-39.5,1970,277652,23,15462,0.8,625,22.2,14827,0,10
"iccat",-49.5,-39.5,1971,7619,0,44,0,11,0,33,0,0
"iccat",-49.5,-39.5,1972,3026,0,2,0,0,0,2,0,0
"iccat",-49.5,-39.5,1978,97855,29.1,2104,1.3,35,27.8,2069,0,0
"iccat",-49.5,-39.5,1980,470705,15.9,5559,2.9,1133,12.7,4411,0.3,15
"iccat",-49.5,-39.5,1981,558631,0,3208,0,979,0,2192,0,37
"iccat",-49.5,-39.5,1982,456990,1.7,3305,0,833,1.7,2440,0,32
"iccat",-49.5,-39.5,1983,53579,0.39324,151,0.39324,68,0,83,0,0
"iccat",-49.5,-39.5,1984,3920,0.30171,4,0.30171,4,0,0,0,0
"iccat",-49.5,-39.5,1985,77106,0.94242,1155,0.94242,121,0,1026,0,8
"iccat",-49.5,-39.5,1986,167897,0.2,1841,0.1,172,0.1,1641,0,28
"iccat",-49.5,-39.5,1987,83998,23.5,2290,0.2,5,23.3,2285,0,0
"iccat",-49.5,-39.5,1990,391880,79.5,8679,2.5,66,77,8613,0,0
"iccat",-49.5,-39.5,1993,23324,3.694,116,0.1,29,3.594,87,0,0
"iccat",-49.5,-39.5,1994,12314,0,120,0,0,0,113,0,7
"iccat",-49.5,-39.5,1995,4620,0,26,0,5,0,21,0,0
"iccat",-49.5,-39.5,1999,36739,7.448,0,0,0,6.821,0,0.627,0
"iccat",-49.5,-39.5,2000,48123,15.685,71,0.928,4,14.757,67,0,0
"iccat",-49.5,-39.5,2001,72745,14.058,0,0.275,0,13.667,0,0.116,0
"iccat",-49.5,-39.5,2002,75504,22.514,0,0.222,0,22.213,0,0.079,0
"iccat",-49.5,-39.5,2003,122007,24.199,0,1.415,0,21.385,0,1.399,0
"iccat",-49.5,-39.5,2005,105716,57.254,0,0.055,0,56.609,0,0.59,0
"iccat",-49.5,-39.5,2006,159340,61.766,0,0.197,0,61.099,0,0.47,0
"iccat",-49.5,-39.5,2008,0,2.236,0,0.675,0,0.09,0,1.471,0
"iccat",-49.5,-39.5,2010,44490,0,1375,0,3,0,1370,0,2
"iccat",-49.5,-39.5,2011,133000,4.89159,0,1.16229,0,3.7293,0,0,0
"iccat",-49.5,-39.5,2012,43764,1.77858,0,0,0,0.52658,0,1.252,0
"iccat",-49.5,-39.5,2013,0,0.588,0,0,0,0.52,0,0.068,0
"iccat",-49.5,-39.5,2014,0,0.781,0,0,0,0,0,0.781,0
"iccat",-49.5,-39.5,2015,6720,3.504,0,0,0,2.733,0,0.771,0
"iccat",-49.5,-39.5,2016,54000,67.06124,0,0,0,66.6461,0,0.41514,0
"iccat",-49.5,-39.5,2017,3800,3.61603,0,0,0,3.61603,0,0,0
"iccat",-49.5,-39.5,2018,757110,794.638149997,4,1.119,0,777.03,4,16.489149997,0
"iccat",-49.5,-39.5,2019,5100,0.8994,12,0,0,0.8994,0,0,12
"iccat",-49.5,-39.5,2020,55620,51.08,0,0,0,51.08,0,0,0
"iccat",-49.5,-39.5,2021,112640,120.29,0,0,0,120.29,0,0,0
"iccat",-49.5,-39.5,2022,109280,61.878,0,0,0,61.878,0,0,0
"iccat",-49.5,-39.5,2023,233020,241.103033334,0,0,0,241.103033334,0,0,0
"iccat",-49.5,-39.5,2024,598894,471.568,35,0,1,471.568,34,0,0
"iccat",-44.5,-39.5,1965,6720,0,312,0,171,0,141,0,0
"iccat",-44.5,-39.5,1968,36496,11.6,420,0.3,7,3,196,8.3,217
"iccat",-44.5,-39.5,1969,198924,85.2,2500,16.1,359,0,711,69.1,1430
"iccat",-44.5,-39.5,1970,367401,0,32960,0,780,0,32180,0,0
"iccat",-44.5,-39.5,1972,272629,0,18380,0,291,0,18079,0,10
"iccat",-44.5,-39.5,1973,154714,64.3,3846,11.5,306,52.8,3540,0,0
"iccat",-44.5,-39.5,1977,9058,5.1,336,0.3,9,4.8,327,0,0
"iccat",-44.5,-39.5,1978,427658,177.8,12703,5.2,148,172.6,12555,0,0
"iccat",-44.5,-39.5,1979,216878,38.9,2755,0.7,24,38.2,2731,0,0
"iccat",-44.5,-39.5,1980,1528255,420.3,27379,29.9,1059,389.2,26278,1.2,42
"iccat",-44.5,-39.5,1981,925085,0,3577,0,450,0,3124,0,3
"iccat",-44.5,-39.5,1982,2054354,238.4,42038,6.6,1369,231.8,40667,0,2
"iccat",-44.5,-39.5,1983,298654,0.35143,1567,0.35143,209,0,1358,0,0
"iccat",-44.5,-39.5,1984,256857,53.54695,3823,13.74695,253,39.8,3570,0,0
"iccat",-44.5,-39.5,1985,277846,27.05905,2354,12.95905,305,14.1,2049,0,0
"iccat",-44.5,-39.5,1986,909318,254.1,22570,1.8,74,252.3,22495,0,1
"iccat",-44.5,-39.5,1987,1988558,558.7,43835,39.6,971,519,42863,0.1,1
"iccat",-44.5,-39.5,1988,2125280,284.9,19997,15.3,393,269.4,19598,0.2,6
"iccat",-44.5,-39.5,1989,556100,95.3,7395,14.9,318,78.2,7032,2.2,45
"iccat",-44.5,-39.5,1990,189184,44.3,3414,0,0,44.3,3414,0,0
"iccat",-44.5,-39.5,1991,3374340,460.4,26325,15,414,429.5,25267,15.9,644
"iccat",-44.5,-39.5,1992,2612126,487.751,37349,24.521,443,460.57,36813,2.66,93
"iccat",-44.5,-39.5,1993,1091378,296.718,12516,6.349,81,290.369,12435,0,0
"iccat",-44.5,-39.5,1994,592655,140.6,13726,0,53,140.3,13658,0.3,15
"iccat",-44.5,-39.5,1995,8349,5.464,0,0.126,0,5.338,0,0,0
"iccat",-44.5,-39.5,1996,25883,16.246,0,0.131,0,16.115,0,0,0
"iccat",-44.5,-39.5,1997,79519,58.175,0,0.077,0,58.098,0,0,0
"iccat",-44.5,-39.5,1998,17032,12.343,0,0,0,12.343,0,0,0
"iccat",-44.5,-39.5,1999,433136,176.206,0,0.295,0,175.729,0,0.182,0
"iccat",-44.5,-39.5,2000,252379,99.8897,0,1.2997,0,98.197,0,0.393,0
"iccat",-44.5,-39.5,2001,941643,208.38528,1,2.73685,0,198.92571,0,6.72272,1
"iccat",-44.5,-39.5,2002,270885,48.045,0,0.659,0,47.246,0,0.14,0
"iccat",-44.5,-39.5,2003,1154789,320.128,0,3.205,0,285.445,0,31.478,0
"iccat",-44.5,-39.5,2004,396488,279.944,0,3.18,0,274.718,0,2.046,0
"iccat",-44.5,-39.5,2005,83824,36.457,0,0.058,0,35.977,0,0.422,0
"iccat",-44.5,-39.5,2006,331697,112.217,0,1.039,0,110.769,0,0.409,0
"iccat",-44.5,-39.5,2007,195020,151.973,0,0,0,151.973,0,0,0
"iccat",-44.5,-39.5,2008,3800,2.77,0,0,0,2.77,0,0,0
"iccat",-44.5,-39.5,2009,48204,44.729,0,0,0,44.729,0,0,0
"iccat",-44.5,-39.5,2010,480244,269.029,5729,0.562,9,267.669,5720,0.798,0
"iccat",-44.5,-39.5,2011,240500,132.50123,0,0.081,0,132.10123,0,0.319,0
"iccat",-44.5,-39.5,2012,66830,3.09675,0,0.1706,0,2.60115,0,0.325,0
"iccat",-44.5,-39.5,2013,29259,0,264,0,0,0,264,0,0
"iccat",-44.5,-39.5,2015,27990,9.523,12,0,4,9.523,5,0,3
"iccat",-44.5,-39.5,2016,20200,16.01247,0,0.55067,0,15.03368,0,0.42812,0
"iccat",-44.5,-39.5,2017,10000,13.511,2,0.195,0,13.316,2,0,0
"iccat",-44.5,-39.5,2018,31520,35.44,0,0.17,0,34.325,0,0.945,0
"iccat",-44.5,-39.5,2019,14200,6.817,0,0,0,6.817,0,0,0
"iccat",-44.5,-39.5,2020,72080,86.5,0,0,0,86.5,0,0,0
"iccat",-44.5,-39.5,2021,0,0.211974518,0,0.2106,0,0.001374518,0,0,0
"iccat",-44.5,-39.5,2022,10500,5.676,0,0,0,5.676,0,0,0
"iccat",-44.5,-39.5,2023,70800,84.944682098,0,0.865799968,0,83.642082146,0,0.436799984,0
"iccat",-44.5,-39.5,2024,170379,90.239053085,365,1.308053085,2,88.931,363,0,0
"iccat",-39.5,-39.5,1968,26068,1.3,29,1.3,29,0,0,0,0
"iccat",-39.5,-39.5,1969,242581,127.7,3358,27.6,603,16.7,1031,83.4,1724
"iccat",-39.5,-39.5,1970,4782,0,239,0,16,0,223,0,0
"iccat",-39.5,-39.5,1971,151030,82.7,5401,4.1,90,78.6,5311,0,0
"iccat",-39.5,-39.5,1972,177286,2.2,8946,0,214,2.2,8732,0,0
"iccat",-39.5,-39.5,1973,312324,104.9,7294,4.7,124,100.2,7170,0,0
"iccat",-39.5,-39.5,1974,493216,126,7637,10.5,295,115.5,7342,0,0
"iccat",-39.5,-39.5,1975,15498,9.5,617,0.5,13,9,604,0,0
"iccat",-39.5,-39.5,1976,4552,1.8,131,0.1,3,1.7,128,0,0
"iccat",-39.5,-39.5,1977,472196,110,6989,10.4,283,98.4,6673,1.2,33
"iccat",-39.5,-39.5,1978,988118,273.8,18516,9.6,232,262.4,18234,1.8,50
"iccat",-39.5,-39.5,1979,490241,80.1,5512,7.7,286,72.4,5226,0,0
"iccat",-39.5,-39.5,1980,1941826,290.7,21660,35.2,1532,255.4,20120,0.1,8
"iccat",-39.5,-39.5,1981,934114,1.5,3749,0.2,389,1.3,3359,0,1
"iccat",-39.5,-39.5,1982,1244359,160.3,21912,6.9,1340,153.3,20570,0.1,2
"iccat",-39.5,-39.5,1983,194908,22.8,2605,3.5,191,19.3,2414,0,0
"iccat",-39.5,-39.5,1984,71826,16.3,1418,0.3,7,16,1411,0,0
"iccat",-39.5,-39.5,1985,103025,19.3486,2204,1.2486,70,18.1,2134,0,0
"iccat",-39.5,-39.5,1986,860376,211.62825,20022,0.42825,17,211.2,20005,0,0
"iccat",-39.5,-39.5,1987,538696,159.6,12320,7.8,198,151.8,12122,0,0
"iccat",-39.5,-39.5,1988,1577014,207.3,12808,11.2,289,196.1,12519,0,0
"iccat",-39.5,-39.5,1989,786110,118.7,9558,5.7,151,113,9407,0,0
"iccat",-39.5,-39.5,1990,1568772,361.5,31901,0.3,7,361.2,31894,0,0
"iccat",-39.5,-39.5,1991,3378063,460.4,26327,15,414,429.5,25269,15.9,644
"iccat",-39.5,-39.5,1992,3466679,712.941,49524,11.309,225,685.456,48654,16.176,645
"iccat",-39.5,-39.5,1993,1820468,308.428,18986,5.705,91,302.123,18864,0.6,31
"iccat",-39.5,-39.5,1994,2082557,570.3,44527,5.4,128,564.9,44399,0,0
"iccat",-39.5,-39.5,1995,133753,107.199,0,8.255,0,98.944,0,0,0
"iccat",-39.5,-39.5,1996,48536,35.64,0,0,0,35.64,0,0,0
"iccat",-39.5,-39.5,1997,141262,98.654,0,0.056,0,98.346,0,0.252,0
"iccat",-39.5,-39.5,1998,15328,14.421,0,0,0,14.182,0,0.239,0
"iccat",-39.5,-39.5,1999,417666,212.414,0,0,0,212.414,0,0,0
"iccat",-39.5,-39.5,2000,1219592,647.636,0,2.68365,0,644.12035,0,0.832,0
"iccat",-39.5,-39.5,2001,1008642,344.71861,0,11.71375,0,328.59986,0,4.405,0
"iccat",-39.5,-39.5,2002,585011,176.455,0,2.286,0,172.504,0,1.665,0
"iccat",-39.5,-39.5,2003,2570700,659.551,0,2.188,0,657.363,0,0,0
"iccat",-39.5,-39.5,2004,100770,50.079,0,0.19,0,49.889,0,0,0
"iccat",-39.5,-39.5,2005,283769,117.248,0,0.045,0,117.203,0,0,0
"iccat",-39.5,-39.5,2006,377408,127.228,0,0.461,0,126.645,0,0.122,0
"iccat",-39.5,-39.5,2007,83314,61.458,0,0,0,61.458,0,0,0
"iccat",-39.5,-39.5,2008,131180,107.706,0,0,0,107.706,0,0,0
"iccat",-39.5,-39.5,2009,46620,46.225,0,0.034,0,46.191,0,0,0
"iccat",-39.5,-39.5,2010,177040,163.872,0,0,0,163.872,0,0,0
"iccat",-39.5,-39.5,2011,191300,112.913,0,0.221,0,112.692,0,0,0
"iccat",-39.5,-39.5,2012,24700,7.139,0,0,0,7.139,0,0,0
"iccat",-39.5,-39.5,2013,81207,0,257,0,0,0,257,0,0
"iccat",-39.5,-39.5,2014,14400,12.336,0,0.036,0,12.3,0,0,0
"iccat",-39.5,-39.5,2015,62080,19.363,14,0.17,3,19.193,5,0,6
"iccat",-39.5,-39.5,2016,0,0.18514,0,0.18514,0,0,0,0,0
"iccat",-39.5,-39.5,2018,4213,0.278771921,38,0.059,22,0.011147108,3,0.208624813,13
"iccat",-39.5,-39.5,2020,2800,0,34,0,15,0,2,0,17
"iccat",-39.5,-39.5,2022,3900,1.847,0,0,0,1.847,0,0,0
"iccat",-39.5,-39.5,2023,36000,56.43,0,0,0,56.43,0,0,0
"iccat",-39.5,-39.5,2024,55400,27.23354934,2,0.06854934,0,27.165,2,0,0
"iccat",-34.5,-39.5,1971,59328,23.7,1595,1.9,39,21.8,1556,0,0
"iccat",-34.5,-39.5,1972,3100,0,166,0,16,0,150,0,0
"iccat",-34.5,-39.5,1973,43385,0,3690,0,0,0,3690,0,0
"iccat",-34.5,-39.5,1974,700424,225.9,13961,11.2,311,214.7,13650,0,0
"iccat",-34.5,-39.5,1975,51132,15.7,1040,0.2,4,15.5,1036,0,0
"iccat",-34.5,-39.5,1977,22092,8,537,0.1,2,7.9,535,0,0
"iccat",-34.5,-39.5,1978,636344,188.6,12738,6.9,189,181.7,12549,0,0
"iccat",-34.5,-39.5,1979,524899,99.1,7049,7,438,92.1,6611,0,0
"iccat",-34.5,-39.5,1980,471425,37.5,6337,5.8,1567,31.6,4768,0.1,2
"iccat",-34.5,-39.5,1981,218382,20.1,2665,1.5,241,18.6,2424,0,0
"iccat",-34.5,-39.5,1982,1333449,206.4,18496,21.6,896,184.8,17600,0,0
"iccat",-34.5,-39.5,1983,190365,23.9,1748,2.3,88,21.6,1660,0,0
"iccat",-34.5,-39.5,1984,271531,114.6,9395,4,112,110.6,9283,0,0
"iccat",-34.5,-39.5,1985,55031,10.8,1338,0.4,43,10.4,1295,0,0
"iccat",-34.5,-39.5,1986,209944,36.12825,2951,0.92825,31,35.2,2920,0,0
"iccat",-34.5,-39.5,1988,529092,31.7,2208,7.5,242,24.2,1966,0,0
"iccat",-34.5,-39.5,1989,38550,1.5,192,0,0,1.5,192,0,0
"iccat",-34.5,-39.5,1990,235730,63.8,4696,0,0,63.8,4696,0,0
"iccat",-34.5,-39.5,1991,2614304,342.8,19648,9.8,270,321.1,18895,11.9,483
"iccat",-34.5,-39.5,1992,1460808,304.148,15449,7.253,177,281.595,14645,15.3,627
"iccat",-34.5,-39.5,1993,443738,22.4,1023,5.1,103,15.9,859,1.4,61
"iccat",-34.5,-39.5,1994,86366,19.2,1405,0.3,4,18.9,1401,0,0
"iccat",-34.5,-39.5,1995,40520,37.149,0,0.645,0,36.504,0,0,0
"iccat",-34.5,-39.5,1996,176896,104.274,0,0.997,0,103.277,0,0,0
"iccat",-34.5,-39.5,1998,8321,10.092,0,0,0,10.092,0,0,0
"iccat",-34.5,-39.5,1999,101194,32.514,0,0,0,32.514,0,0,0
"iccat",-34.5,-39.5,2000,504270,190.028,0,1.406,0,188.237,0,0.385,0
"iccat",-34.5,-39.5,2001,102310,29.14553,0,3.4608,0,25.68473,0,0,0
"iccat",-34.5,-39.5,2002,256248,103.399,0,1.532,0,98.48,0,3.387,0
"iccat",-34.5,-39.5,2003,81038,7.316,0,0,0,7.316,0,0,0
"iccat",-34.5,-39.5,2004,607089,241.801,0,4.753,0,228.739,0,8.309,0
"iccat",-34.5,-39.5,2005,79911,13.585,0,0.122,0,13.463,0,0,0
"iccat",-34.5,-39.5,2006,119657,27.453,0,0.206,0,27.247,0,0,0
"iccat",-34.5,-39.5,2008,20000,16.3,0,0,0,16.3,0,0,0
"iccat",-34.5,-39.5,2009,3400,2,0,0,0,2,0,0,0
"iccat",-34.5,-39.5,2011,24000,10.936,0,0,0,10.936,0,0,0
"iccat",-34.5,-39.5,2012,3000,0.26,0,0,0,0.26,0,0,0
"iccat",-34.5,-39.5,2013,52000,0.251,0,0.105,0,0.081,0,0.065,0
"iccat",-34.5,-39.5,2015,4500,0.264,1,0,1,0.264,0,0,0
"iccat",-34.5,-39.5,2016,2650,0,21,0,9,0,1,0,11
"iccat",-34.5,-39.5,2018,11400,7.249,0,0,0,7.249,0,0,0
"iccat",-29.5,-39.5,1970,1734,0,2,0,0,0,2,0,0
"iccat",-29.5,-39.5,1972,8671,0,338,0,24,0,314,0,0
"iccat",-29.5,-39.5,1973,64844,0,6429,0,0,0,6426,0,3
"iccat",-29.5,-39.5,1974,2068218,607.7,37229,38.6,1070,568.7,36151,0.4,8
"iccat",-29.5,-39.5,1975,51132,13.4,862,0.9,22,12.5,840,0,0
"iccat",-29.5,-39.5,1976,351996,177.8,13332,0.8,27,176.6,13294,0.4,11
"iccat",-29.5,-39.5,1981,823582,243.9,18213,15.8,355,228.1,17858,0,0
"iccat",-29.5,-39.5,1982,922399,158.9,14586,7.9,209,151,14377,0,0
"iccat",-29.5,-39.5,1983,392752,60.5,5056,7.8,266,52.7,4790,0,0
"iccat",-29.5,-39.5,1986,30626,3.9,432,0,0,3.9,432,0,0
"iccat",-29.5,-39.5,1987,55588,15.3,1446,0.7,24,14.6,1422,0,0
"iccat",-29.5,-39.5,1988,44086,2.5,194,0.4,20,2.1,174,0,0
"iccat",-29.5,-39.5,1991,3000,0,1,0,0,0,1,0,0
"iccat",-29.5,-39.5,1992,23640,0,98,0,0,0,98,0,0
"iccat",-29.5,-39.5,1993,746570,73.7,3745,6,176,65.5,3465,2.2,104
"iccat",-29.5,-39.5,1994,2428,0,69,0,0,0,69,0,0
"iccat",-29.5,-39.5,1999,1200,0.6767,0,0.13262,0,0.04636,0,0.49772,0
"iccat",-29.5,-39.5,2000,68587,19.908,0,0.543,0,19.365,0,0,0
"iccat",-29.5,-39.5,2001,3780,2.43967,0,0,0,2.43967,0,0,0
"iccat",-29.5,-39.5,2002,18126,2.787,0,0,0,2.787,0,0,0
"iccat",-29.5,-39.5,2003,50664,0,56,0,38,0,18,0,0
"iccat",-29.5,-39.5,2004,53458,20.46,0,0.703,0,18.338,0,1.419,0
"iccat",-29.5,-39.5,2005,199353,83.242,0,0,0,83.242,0,0,0
"iccat",-29.5,-39.5,2006,346494,118.383,0,4.351,0,113.625,0,0.407,0
"iccat",-29.5,-39.5,2008,24000,4.031,0,0,0,3.963,0,0.068,0
"iccat",-29.5,-39.5,2009,8000,1.231,0,0,0,1.231,0,0,0
"iccat",-29.5,-39.5,2010,11480,6.72,0,0,0,6.72,0,0,0
"iccat",-29.5,-39.5,2011,29280,6.153,0,0,0,6.153,0,0,0
"iccat",-29.5,-39.5,2012,1200,0,3,0,0,0,0,0,3
"iccat",-29.5,-39.5,2015,6850,0,67,0,38,0,18,0,11
"iccat",-29.5,-39.5,2016,1300,0,8,0,4,0,4,0,0
"iccat",-24.5,-39.5,1969,1848,0,8,0,0,0,8,0,0
"iccat",-24.5,-39.5,1970,10965,0,14,0,0,0,14,0,0
"iccat",-24.5,-39.5,1974,588560,251.1,15817,4.1,113,247,15704,0,0
"iccat",-24.5,-39.5,1978,23962,6.9,454,1,27,5.9,427,0,0
"iccat",-24.5,-39.5,1981,159558,63.7,4562,3.1,83,60.6,4479,0,0
"iccat",-24.5,-39.5,1982,140300,33.1,2321,2.1,49,31,2272,0,0
"iccat",-24.5,-39.5,1983,153940,48.2,4884,5.5,130,42.7,4754,0,0
"iccat",-24.5,-39.5,1987,2535,0,5,0,0,0,5,0,0
"iccat",-24.5,-39.5,1988,198762,16.9,1327,3,79,13.9,1248,0,0
"iccat",-24.5,-39.5,1992,11200,1.72,4,0,0,1.72,4,0,0
"iccat",-24.5,-39.5,1993,1385892,91.5,4253,13,228,73.1,3798,5.4,227
"iccat",-24.5,-39.5,1994,1671600,256.4,14453,69.7,2127,186.7,12326,0,0
"iccat",-24.5,-39.5,2000,116599,33.331,0,1.118,0,32.213,0,0,0
"iccat",-24.5,-39.5,2003,48717,0,105,0,47,0,58,0,0
"iccat",-24.5,-39.5,2006,223397,71.214,0,0.147,0,71.067,0,0,0
"iccat",-24.5,-39.5,2011,6400,1.17,0,0,0,1.17,0,0,0
"iccat",-19.5,-39.5,1969,1848,0,2,0,0,0,2,0,0
"iccat",-19.5,-39.5,1970,7610,0,21,0,0,0,21,0,0
"iccat",-19.5,-39.5,1974,15375,0,15,0,0,0,15,0,0
"iccat",-19.5,-39.5,1976,47506,14.3,1045,0.8,27,13.5,1018,0,0
"iccat",-19.5,-39.5,1982,20124,2.9,279,0.1,2,2.8,277,0,0
"iccat",-19.5,-39.5,1990,24720,0,2,0,2,0,0,0,0
"iccat",-19.5,-39.5,1993,1227108,48,2225,8.7,175,36,1907,3.3,143
"iccat",-19.5,-39.5,1994,51468,5.2,311,0.1,7,5.1,304,0,0
"iccat",-19.5,-39.5,2000,96022,28.642,0,0.749,0,27.893,0,0,0
"iccat",-19.5,-39.5,2002,127980,0,922,0,0,0,922,0,0
"iccat",-19.5,-39.5,2003,83584,0.64,122,0.64,87,0,35,0,0
"iccat",-19.5,-39.5,2006,25195,7.719,0,0.121,0,7.54,0,0.058,0
"iccat",-19.5,-39.5,2008,0,2.157,0,2.057,0,0.1,0,0,0
"iccat",-19.5,-39.5,2016,1200,0,19,0,12,0,7,0,0
"iccat",-19.5,-39.5,2018,86660,47.562,0,0.33,0,47.232,0,0,0
"iccat",-14.5,-39.5,1969,109352,1.8,65,0,0,0.5,39,1.3,26
"iccat",-14.5,-39.5,1970,24062,0,18,0,0,0,18,0,0
"iccat",-14.5,-39.5,1972,10070,0,68,0,0,0,68,0,0
"iccat",-14.5,-39.5,1978,50820,0,124,0,0,0,124,0,0
"iccat",-14.5,-39.5,1979,4944,0,2,0,0,0,2,0,0
"iccat",-14.5,-39.5,1980,26054,0,24,0,14,0,10,0,0
"iccat",-14.5,-39.5,1981,7309,0.3,32,0,0,0.3,32,0,0
"iccat",-14.5,-39.5,1983,7584,0.01,1,0,0,0.01,1,0,0
"iccat",-14.5,-39.5,1985,5727,0,18,0,0,0,18,0,0
"iccat",-14.5,-39.5,1986,15230,0,1,0,0,0,1,0,0
"iccat",-14.5,-39.5,1992,912546,287.5,15709,10.7,291,228.5,13441,48.3,1977
"iccat",-14.5,-39.5,1993,302832,43.5,2279,0.2,10,42.2,2217,1.1,52
"iccat",-14.5,-39.5,1994,35820,4.2,203,0,0,4.2,203,0,0
"iccat",-14.5,-39.5,2000,137175,38.89,0,1.122,0,37.768,0,0,0
"iccat",-14.5,-39.5,2018,40240,23.358,0,0.191,0,23.167,0,0,0
"iccat",-9.5,-39.5,1969,688099,0,235,0,0,0,235,0,0
"iccat",-9.5,-39.5,1970,843316,0,631,0,0,0,631,0,0
"iccat",-9.5,-39.5,1971,72486,0,65,0,0,0,65,0,0
"iccat",-9.5,-39.5,1972,40956,0,148,0,0,0,148,0,0
"iccat",-9.5,-39.5,1973,12545,0,16,0,0,0,16,0,0
"iccat",-9.5,-39.5,1974,2505,0,12,0,0,0,12,0,0
"iccat",-9.5,-39.5,1976,47506,14.3,1045,0.8,27,13.5,1018,0,0
"iccat",-9.5,-39.5,1978,18638,0,1,0,0,0,1,0,0
"iccat",-9.5,-39.5,1980,8460,0,40,0,40,0,0,0,0
"iccat",-9.5,-39.5,1981,4672,0,14,0,0,0,14,0,0
"iccat",-9.5,-39.5,1984,116190,0,46,0,0,0,46,0,0
"iccat",-9.5,-39.5,1985,11000,0,48,0,0,0,48,0,0
"iccat",-9.5,-39.5,1993,302832,42.3,2206,1.2,52,40.9,2144,0.2,10
"iccat",-9.5,-39.5,2000,89163,24.664,0,0.338,0,24.326,0,0,0
"iccat",-9.5,-39.5,2018,23200,0,6,0,0,0,6,0,0
"iccat",-9.5,-39.5,2020,11330,0,1,0,0,0,1,0,0
"iccat",-9.5,-39.5,2021,15400,0.633,0,0,0,0.633,0,0,0
"iccat",-9.5,-39.5,2024,267021,0.024,15,0,0,0.024,15,0,0
"iccat",-4.5,-39.5,1969,71442,0,2,0,0,0,2,0,0
"iccat",-4.5,-39.5,1970,1033464,0,1010,0,0,0,1010,0,0
"iccat",-4.5,-39.5,1971,225372,0,464,0,0,0,464,0,0
"iccat",-4.5,-39.5,1972,748702,0,2194,0,7,0,2187,0,0
"iccat",-4.5,-39.5,1973,181054,0,296,0,0,0,296,0,0
"iccat",-4.5,-39.5,1974,100071,0,443,0,0,0,443,0,0
"iccat",-4.5,-39.5,1975,20547,0,3,0,0,0,3,0,0
"iccat",-4.5,-39.5,1976,15590,0,25,0,0,0,25,0,0
"iccat",-4.5,-39.5,1977,86471,0,35,0,0,0,35,0,0
"iccat",-4.5,-39.5,1978,274444,0,108,0,0,0,108,0,0
"iccat",-4.5,-39.5,1979,247953,0,71,0,0,0,71,0,0
"iccat",-4.5,-39.5,1980,1353753,0,135,0,20,0,115,0,0
"iccat",-4.5,-39.5,1981,610823,0,106,0,0,0,106,0,0
"iccat",-4.5,-39.5,1982,300121,0,100,0,0,0,100,0,0
"iccat",-4.5,-39.5,1983,576597,0,945,0,5,0,940,0,0
"iccat",-4.5,-39.5,1984,430926,0,14,0,0,0,14,0,0
"iccat",-4.5,-39.5,1985,675253,0,404,0,0,0,404,0,0
"iccat",-4.5,-39.5,1986,22673,0,1,0,0,0,1,0,0
"iccat",-4.5,-39.5,1987,331182,0,76,0,0,0,76,0,0
"iccat",-4.5,-39.5,1988,393281,0,389,0,17,0,372,0,0
"iccat",-4.5,-39.5,1989,429821,0,96,0,0,0,96,0,0
"iccat",-4.5,-39.5,1990,373590,1.1,131,0,0,1.1,131,0,0
"iccat",-4.5,-39.5,1993,378540,52.6,2730,1.4,63,50.1,2615,1.1,52
"iccat",-4.5,-39.5,1994,174034,0,41,0,0,0,41,0,0
"iccat",-4.5,-39.5,1996,139163,0,5,0,0,0,5,0,0
"iccat",-4.5,-39.5,1998,72803,0,8,0,0,0,8,0,0
"iccat",-4.5,-39.5,1999,71315,0,3,0,0,0,3,0,0
"iccat",-4.5,-39.5,2000,34294,8.63,0,0.194,0,8.436,0,0,0
